Time,Signal
46409.74,344
46412.58,343
46415.42,334
46418.27,330
46421.12,333
46423.96,336
46426.81,343
46429.66,338
46432.5,332
46435.34,331
46438.18,330
46441.03,339
46443.87,341
46446.72,338
46449.56,334
46452.41,328
46455.26,330
46458.1,338
46460.94,342
46463.78,339
46466.63,332
46469.48,330
46472.32,334
46475.16,339
46478.01,340
46480.85,334
46483.69,328
46486.53,327
46489.37,335
46492.22,340
46495.07,347
46497.91,339
46500.75,340
46503.6,334
46506.45,340
46509.3,347
46512.14,348
46514.98,345
46517.82,346
46520.66,347
46523.51,353
46526.35,360
46529.2,362
46532.05,356
46534.89,347
46537.73,345
46540.57,343
46543.42,347
46546.27,340
46549.12,328
46551.96,326
46554.81,321
46557.66,331
46560.5,333
46563.34,328
46566.18,321
46569.03,315
46571.87,317
46574.72,324
46577.56,329
46580.41,322
46583.26,316
46586.1,314
46588.94,318
46591.78,325
46594.63,325
46597.48,321
46600.32,316
46603.16,310
46606.01,315
46608.85,325
46611.69,325
46614.53,323
46617.37,318
46620.22,312
46623.07,315
46625.91,320
46628.75,313
46631.6,293
46634.45,276
46637.3,268
46640.14,281
46642.98,302
46645.82,324
46648.66,351
46651.51,396
46654.35,470
46657.2,580
46660.05,647
46662.89,650
46665.73,636
46668.57,561
46671.42,454
46674.27,362
46677.12,295
46679.96,250
46682.81,223
46685.66,219
46688.5,230
46691.34,247
46694.18,259
46697.03,273
46699.87,286
46702.72,297
46705.56,311
46708.41,318
46711.26,322
46714.1,320
46716.94,309
46719.78,310
46722.63,314
46725.48,321
46728.32,325
46731.16,321
46734.01,314
46736.85,318
46739.69,321
46742.53,328
46745.37,330
46748.22,320
46751.07,314
46753.91,313
46756.75,323
46759.6,325
46762.45,326
46765.3,319
46768.14,316
46770.98,319
46773.82,326
46776.67,329
46779.52,328
46782.36,322
46785.21,317
46788.05,324
46790.89,332
46793.73,336
46796.57,335
46799.42,327
46802.27,320
46805.12,326
46807.96,334
46810.81,334
46813.66,337
46816.5,326
46819.34,321
46822.18,329
46825.03,334
46827.87,338
46830.72,333
46833.56,328
46836.41,328
46839.26,332
46842.1,339
46844.94,343
46847.78,335
46850.63,330
46853.48,329
46856.33,337
46859.17,341
46862.01,341
46864.85,336
46867.7,329
46870.54,330
46873.38,337
46876.23,345
46879.08,347
46881.92,344
46884.76,335
46887.61,337
46890.46,343
46893.3,347
46896.14,348
46898.98,336
46901.82,334
46904.67,330
46907.52,337
46910.36,338
46913.21,332
46916.05,321
46918.89,312
46921.73,318
46924.57,322
46927.42,320
46930.27,314
46933.12,307
46935.96,306
46938.81,303
46941.66,310
46944.5,314
46947.34,306
46950.18,300
46953.03,296
46955.87,302
46958.72,304
46961.56,307
46964.41,301
46967.26,292
46970.1,295
46972.94,298
46975.78,306
46978.63,308
46981.48,300
46984.33,295
46987.17,294
46990.01,300
46992.85,307
46995.7,308
46998.54,302
47001.38,297
47004.23,296
47007.08,303
47009.92,311
47012.76,309
47015.61,300
47018.46,298
47021.3,301
47024.14,308
47026.98,313
47029.83,308
47032.68,305
47035.53,302
47038.37,307
47041.21,313
47044.06,318
47046.9,314
47049.74,306
47052.58,307
47055.43,307
47058.28,317
47061.13,316
47063.97,311
47066.82,304
47069.66,302
47072.51,309
47075.35,314
47078.19,316
47081.04,310
47083.88,303
47086.73,305
47089.57,309
47092.41,311
47095.26,314
47098.11,314
47100.95,307
47103.79,304
47106.64,315
47109.49,317
47112.33,318
47115.17,309
47118.02,305
47120.86,307
47123.71,312
47126.55,319
47129.39,318
47132.24,313
47135.09,306
47137.93,309
47140.77,316
47143.62,322
47146.46,320
47149.31,310
47152.15,307
47154.99,309
47157.84,317
47160.69,322
47163.53,318
47166.37,312
47169.21,309
47172.06,315
47174.9,327
47177.74,338
47180.58,331
47183.43,324
47186.28,323
47189.13,324
47191.97,333
47194.82,334
47197.66,332
47200.51,332
47203.35,329
47206.19,337
47209.04,343
47211.88,346
47214.72,335
47217.56,326
47220.41,320
47223.26,325
47226.1,331
47228.94,328
47231.78,316
47234.63,306
47237.48,304
47240.33,314
47243.17,316
47246.01,314
47248.85,310
47251.7,304
47254.54,304
47257.38,309
47260.23,317
47263.08,310
47265.92,304
47268.76,299
47271.61,300
47274.46,310
47277.3,315
47280.14,309
47282.98,307
47285.83,300
47288.68,305
47291.53,312
47294.37,315
47297.21,310
47300.06,306
47302.9,304
47305.74,304
47308.58,308
47311.43,300
47314.28,284
47317.13,270
47319.97,266
47322.82,281
47325.66,301
47328.51,324
47331.35,356
47334.19,416
47337.04,506
47339.88,623
47342.73,647
47345.57,649
47348.41,646
47351.26,566
47354.11,438
47356.95,325
47359.79,249
47362.64,215
47365.49,198
47368.33,207
47371.17,224
47374.01,253
47376.85,280
47379.7,295
47382.54,300
47385.38,304
47388.23,303
47391.08,313
47393.92,312
47396.76,310
47399.61,300
47402.46,299
47405.3,301
47408.14,308
47410.98,313
47413.83,313
47416.68,305
47419.53,301
47422.37,306
47425.21,314
47428.06,320
47430.9,310
47433.74,304
47436.58,304
47439.43,309
47442.28,316
47445.13,323
47447.97,317
47450.82,311
47453.66,307
47456.51,317
47459.35,321
47462.19,327
47465.04,317
47467.88,312
47470.72,312
47473.56,325
47476.41,329
47479.26,328
47482.1,321
47484.94,316
47487.78,317
47490.63,326
47493.48,330
47496.33,327
47499.17,320
47502.01,317
47504.85,322
47507.7,331
47510.54,335
47513.38,336
47516.23,330
47519.08,326
47521.92,328
47524.76,336
47527.61,343
47530.46,340
47533.3,334
47536.14,333
47538.98,338
47541.83,344
47544.68,349
47547.53,345
47550.37,336
47553.21,340
47556.06,344
47558.9,354
47561.74,355
47564.58,348
47567.43,341
47570.28,343
47573.13,349
47575.97,354
47578.82,353
47581.66,346
47584.51,334
47587.35,332
47590.19,336
47593.04,337
47595.88,334
47598.73,328
47601.57,318
47604.41,316
47607.26,324
47610.11,321
47612.95,316
47615.79,307
47618.64,303
47621.49,302
47624.33,310
47627.17,313
47630.02,306
47632.86,298
47635.71,293
47638.55,296
47641.39,304
47644.24,306
47647.09,301
47649.93,295
47652.77,290
47655.62,296
47658.46,301
47661.31,304
47664.15,303
47666.99,294
47669.84,292
47672.69,296
47675.53,307
47678.37,305
47681.22,298
47684.07,294
47686.91,292
47689.75,299
47692.59,307
47695.44,306
47698.29,300
47701.14,296
47703.98,296
47706.82,307
47709.67,311
47712.52,315
47715.36,306
47718.2,299
47721.05,301
47723.89,310
47726.73,318
47729.57,314
47732.42,310
47735.27,307
47738.12,308
47740.96,316
47743.8,321
47746.65,316
47749.5,308
47752.33,303
47755.17,308
47758.02,316
47760.86,322
47763.71,318
47766.55,313
47769.39,310
47772.24,313
47775.09,316
47777.93,320
47780.77,314
47783.62,308
47786.46,303
47789.31,311
47792.15,316
47794.99,318
47797.84,315
47800.69,306
47803.53,305
47806.37,311
47809.22,316
47812.07,315
47814.91,311
47817.75,305
47820.59,302
47823.44,311
47826.29,317
47829.14,316
47831.98,310
47834.82,305
47837.67,306
47840.52,313
47843.36,320
47846.2,313
47849.05,308
47851.89,305
47854.73,309
47857.57,320
47860.42,326
47863.27,326
47866.12,323
47868.96,318
47871.8,320
47874.65,326
47877.5,329
47880.33,328
47883.17,323
47886.02,323
47888.86,331
47891.71,344
47894.55,347
47897.39,343
47900.24,331
47903.09,329
47905.93,331
47908.77,336
47911.62,335
47914.46,328
47917.31,316
47920.16,310
47923,314
47925.84,321
47928.69,319
47931.53,312
47934.37,305
47937.22,309
47940.07,315
47942.91,317
47945.75,314
47948.59,307
47951.44,300
47954.29,301
47957.14,311
47959.98,318
47962.82,316
47965.67,307
47968.52,305
47971.36,304
47974.2,313
47977.05,320
47979.89,319
47982.73,308
47985.57,306
47988.42,311
47991.27,319
47994.12,320
47996.96,308
47999.8,291
48002.65,277
48005.5,272
48008.33,279
48011.17,292
48014.02,296
48016.86,315
48019.71,372
48022.55,453
48025.39,565
48028.24,646
48031.09,651
48033.93,650
48036.77,644
48039.62,563
48042.46,439
48045.31,316
48048.15,237
48050.99,198
48053.83,200
48056.68,225
48059.52,255
48062.36,284
48065.21,295
48068.05,305
48070.89,309
48073.73,314
48076.57,315
48079.42,313
48082.27,304
48085.12,300
48087.96,301
48090.81,306
48093.66,316
48096.5,309
48099.34,304
48102.18,298
48105.03,306
48107.87,313
48110.72,314
48113.56,310
48116.41,303
48119.26,299
48122.1,305
48124.94,316
48127.78,322
48130.63,317
48133.48,310
48136.33,310
48139.17,317
48142.01,324
48144.85,327
48147.69,320
48150.53,316
48153.37,313
48156.22,318
48159.07,327
48161.91,327
48164.75,323
48167.59,316
48170.44,316
48173.29,322
48176.13,332
48178.98,334
48181.82,325
48184.66,319
48187.51,324
48190.35,333
48193.2,334
48196.05,336
48198.89,331
48201.73,327
48204.57,331
48207.42,338
48210.27,342
48213.12,338
48215.96,335
48218.81,331
48221.66,337
48224.5,343
48227.34,349
48230.18,351
48233.03,346
48235.87,344
48238.72,346
48241.56,359
48244.41,360
48247.26,355
48250.1,350
48252.94,351
48255.78,357
48258.63,365
48261.48,364
48264.32,357
48267.16,348
48270.01,346
48272.85,346
48275.69,349
48278.53,346
48281.37,337
48284.22,330
48287.07,328
48289.91,332
48292.75,331
48295.6,331
48298.45,320
48301.3,313
48304.14,310
48306.98,314
48309.82,320
48312.67,319
48315.52,311
48318.36,301
48321.21,305
48324.05,312
48326.89,314
48329.73,312
48332.57,302
48335.42,300
48338.27,301
48341.12,311
48343.96,312
48346.81,307
48349.66,301
48352.5,298
48355.34,302
48358.18,308
48361.03,310
48363.87,308
48366.72,299
48369.56,299
48372.41,304
48375.26,312
48378.1,317
48380.94,310
48383.78,302
48386.63,302
48389.48,310
48392.33,318
48395.17,320
48398.01,311
48400.85,303
48403.7,303
48406.54,313
48409.38,320
48412.23,318
48415.08,316
48417.92,308
48420.76,309
48423.61,312
48426.46,317
48429.3,320
48432.14,314
48434.98,308
48437.83,308
48440.68,318
48443.53,322
48446.37,322
48449.21,313
48452.06,314
48454.9,315
48457.74,320
48460.58,326
48463.43,322
48466.28,317
48469.13,315
48471.97,319
48474.82,324
48477.66,328
48480.51,324
48483.35,316
48486.19,316
48489.04,317
48491.88,329
48494.72,326
48497.56,320
48500.41,318
48503.26,316
48506.1,319
48508.94,325
48511.78,328
48514.63,322
48517.48,313
48520.33,316
48523.17,318
48526.01,323
48528.85,326
48531.7,320
48534.54,310
48537.38,311
48540.23,318
48543.08,323
48545.92,319
48548.76,312
48551.61,309
48554.46,309
48557.3,319
48560.14,321
48562.98,322
48565.83,312
48568.68,309
48571.53,311
48574.37,318
48577.21,324
48580.06,328
48582.9,322
48585.74,321
48588.58,329
48591.43,336
48594.28,338
48597.13,331
48599.97,325
48602.82,321
48605.66,329
48608.51,341
48611.35,348
48614.19,343
48617.04,338
48619.88,334
48622.73,336
48625.57,340
48628.41,338
48631.26,332
48634.11,323
48636.95,318
48639.79,323
48642.64,325
48645.49,321
48648.33,312
48651.17,308
48654.01,308
48656.85,312
48659.7,317
48662.54,318
48665.38,309
48668.23,306
48671.08,308
48673.92,313
48676.76,314
48679.61,312
48682.46,309
48685.3,304
48688.14,307
48690.98,315
48693.83,318
48696.68,314
48699.53,310
48702.37,305
48705.21,310
48708.06,314
48710.9,322
48713.74,316
48716.58,310
48719.43,295
48722.28,287
48725.13,284
48727.97,278
48730.82,273
48733.66,276
48736.51,293
48739.35,329
48742.19,394
48745.04,481
48747.88,585
48750.72,651
48753.56,648
48756.41,648
48759.26,645
48762.1,556
48764.94,424
48767.78,304
48770.63,238
48773.48,216
48776.33,228
48779.17,246
48782.01,261
48784.85,284
48787.7,307
48790.54,322
48793.38,331
48796.23,325
48799.08,315
48801.92,307
48804.76,311
48807.61,317
48810.46,325
48813.3,321
48816.14,316
48818.98,308
48821.82,312
48824.67,318
48827.52,323
48830.36,322
48833.21,315
48836.05,308
48838.89,315
48841.73,325
48844.57,326
48847.42,324
48850.27,316
48853.12,317
48855.96,321
48858.81,327
48861.66,331
48864.5,326
48867.34,321
48870.18,320
48873.03,327
48875.87,335
48878.72,333
48881.56,330
48884.41,322
48887.26,319
48890.1,326
48892.94,331
48895.78,333
